popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Expected,Id
0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz,4219
0,157386,False,0.511,0.44,5,-9.11,1,0.0308,0.742,1.05e-05,0.328,0.611,103.965,3,jazz,5065
46,247805,False,0.698,0.389,2,-6.246,0,0.0321,0.885,0.0,0.136,0.704,76.897,4,acoustic,3540
0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,4,rock,4686
34,180000,False,0.709,0.286,5,-14.846,1,0.0453,0.964,0.128,0.43,0.256,103.952,3,electronic,5274
73,219802,True,0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,80.882,4,hip-hop,2025
47,252174,False,0.716,0.627,2,-8.761,0,0.0275,0.151,3.88e-06,0.157,0.319,110.477,4,electronic,2084
0,256293,False,0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,jazz,330
54,150000,False,0.323,0.105,0,-21.784,1,0.0339,0.936,0.929,0.108,0.186,167.407,3,classical,1536
0,129293,False,0.433,0.073,2,-29.13,1,0.0493,0.994,0.863,0.0829,0.424,152.601,4,classical,2470
80,262533,False,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,rock,1220
0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,rock,1680
8,68916,False,0.404,0.223,0,-18.477,1,0.0433,0.995,0.91,0.127,0.976,140.763,4,classical,5008
38,300720,False,0.558,0.723,7,-6.363,1,0.0294,0.213,0.00637,0.06,0.7,77.993,4,jazz,4429
40,1341746,False,0.64,0.494,0,-8.186,1,0.0592,0.96,0.0,0.0706,0.668,116.006,3,classical,5335
55,204973,False,0.479,0.154,2,-11.282,1,0.0352,0.915,0.0,0.0974,0.36,147.207,4,acoustic,798
0,576000,False,0.311,0.0465,1,-24.625,1,0.0426,0.985,0.882,0.144,0.0368,68.431,4,classical,5224
0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz,4970
3,79360,False,0.478,0.185,5,-16.501,1,0.037,0.693,0.907,0.0665,0.941,103.495,3,classical,2753
0,240000,False,0.657,0.3,8,-13.762,1,0.0357,0.914,0.862,0.166,0.42,100.001,4,jazz,4008
0,155000,False,0.45,0.0485,2,-31.079,1,0.038,0.972,0.911,0.172,0.316,126.978,4,classical,4067
0,217493,False,0.5,0.908,2,-4.303,1,0.0418,0.0166,0.0,0.128,0.744,138.834,4,rock,3937
21,55293,False,0.375,0.226,9,-19.704,0,0.0486,0.986,0.652,0.0886,0.857,71.455,3,classical,3520
0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical,5605
63,144428,False,0.753,0.72,4,-7.686,0,0.232,0.063,0.0,0.237,0.613,140.125,4,hip-hop,4135
30,161205,True,0.444,0.674,5,-6.675,1,0.0341,0.586,0.000147,0.109,0.698,111.377,3,acoustic,2195
0,173560,False,0.397,0.213,6,-19.174,0,0.0303,0.597,0.0596,0.196,0.506,107.562,3,classical,5594
36,251986,False,0.781,0.71,2,-7.118,1,0.029,0.0968,0.237,0.0929,0.332,124.995,4,electronic,5140
79,132780,True,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,4,hip-hop,4948
49,305000,False,0.371,0.63,8,-7.938,1,0.0521,0.0246,0.913,0.11,0.221,137.92,4,jazz,4889
0,166773,True,0.789,0.71,4,-4.574,0,0.353,0.37,0.0,0.155,0.826,95.178,4,hip-hop,2849
1,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,694
0,158373,False,0.543,0.36,7,-9.177,1,0.179,0.727,0.0,0.228,0.595,149.431,4,jazz,4599
79,160184,True,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4,hip-hop,4811
60,195397,False,0.711,0.731,2,-6.651,1,0.0569,0.233,0.0,0.178,0.474,130.0,4,hip-hop,1904
38,152840,False,0.414,0.328,10,-19.644,0,0.0661,0.86,0.828,0.164,0.79,145.715,3,classical,5466
26,111641,True,0.37,0.703,7,-6.765,1,0.0755,0.366,0.0,0.394,0.482,143.848,4,acoustic,1447
1,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,jazz,4330
53,208421,False,0.544,0.591,0,-6.757,1,0.0407,0.00711,0.0,0.109,0.188,151.756,4,electronic,3089
65,274245,False,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,4,acoustic,498
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,258
0,121026,False,0.446,0.214,1,-15.215,1,0.0326,0.885,1.46e-06,0.052,0.741,133.436,4,jazz,5432
0,181872,False,0.627,0.562,10,-6.268,0,0.0364,0.0628,0.0,0.31,0.389,95.054,4,hip-hop,5163
0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,rock,3367
40,342253,False,0.345,0.571,0,-6.76,1,0.0909,0.157,0.29,0.217,0.216,128.181,4,electronic,1463
0,262306,False,0.579,0.276,1,-17.433,1,0.0446,0.958,0.00202,0.0551,0.715,95.222,4,classical,1033
0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop,995
0,230098,False,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,4036
0,145013,False,0.615,0.194,4,-20.573,0,0.0393,0.973,0.808,0.12,0.589,75.981,4,classical,5649
44,239400,False,0.699,0.863,0,-3.436,1,0.0329,0.0798,0.0,0.476,0.439,130.002,4,electronic,2550
57,131000,False,0.402,0.197,5,-10.775,1,0.0295,0.858,1.05e-06,0.114,0.148,100.044,3,acoustic,776
45,330933,False,0.537,0.342,2,-13.553,1,0.0273,0.645,0.266,0.0687,0.253,109.236,4,acoustic,5016
0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz,462
60,184090,False,0.85,0.573,8,-6.759,1,0.274,0.0439,0.0,0.0871,0.49,88.05,4,hip-hop,1895
50,111842,False,0.555,0.0879,0,-12.141,1,0.0477,0.968,0.0,0.096,0.428,84.174,4,acoustic,3633
37,273026,False,0.373,0.716,7,-6.618,1,0.0408,0.673,0.0102,0.122,0.401,139.556,4,jazz,2580
71,179760,True,0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,4,electronic,91
40,124253,False,0.729,0.216,0,-10.865,1,0.0795,0.735,0.0,0.0615,0.755,129.851,4,jazz,5153
0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop,813
52,219066,False,0.655,0.587,1,-8.736,1,0.045,0.26,6.07e-06,0.0953,0.521,91.494,4,acoustic,4597
9,85960,False,0.308,0.128,7,-16.179,0,0.0368,0.929,0.956,0.124,0.294,103.577,4,classical,5772
50,231428,False,0.441,0.834,7,-3.029,0,0.0641,0.0721,0.0,0.114,0.245,139.96,4,electronic,4968
0,451000,False,0.261,0.0201,3,-25.726,1,0.039,0.99,0.895,0.108,0.0913,139.811,4,classical,5871
35,206472,False,0.851,0.747,9,-6.427,0,0.0302,0.098,0.000223,0.137,0.959,110.972,4,electronic,4578
39,189120,False,0.524,0.636,0,-7.238,0,0.034,0.782,0.0535,0.0662,0.827,153.114,4,classical,1255
60,264210,False,0.799,0.542,0,-7.142,1,0.0308,0.0858,1.5e-06,0.126,0.673,107.993,4,hip-hop,4416
0,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz,2588
63,240723,False,0.515,0.508,4,-6.66,0,0.0297,0.633,0.0,0.203,0.235,131.731,4,hip-hop,450
51,160000,False,0.817,0.732,7,-7.23,0,0.068,0.0254,0.806,0.811,0.963,132.019,4,electronic,1483
0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,jazz,787
60,225165,False,0.633,0.299,11,-7.798,1,0.0353,0.833,0.0,0.109,0.341,147.549,4,acoustic,3924
34,290480,False,0.644,0.603,10,-5.83,1,0.0263,0.306,0.0,0.262,0.516,113.413,4,acoustic,5030
0,147960,False,0.454,0.0107,0,-33.316,1,0.0449,0.995,0.881,0.104,0.156,84.197,4,classical,1804
0,195573,False,0.262,0.324,7,-13.158,1,0.0337,0.676,0.000278,0.211,0.212,109.141,3,jazz,3609
0,221826,False,0.362,0.265,8,-10.084,1,0.0355,0.94,0.0,0.107,0.224,76.404,4,rock,5573
50,308728,False,0.826,0.303,6,-15.485,0,0.0603,0.591,0.496,0.152,0.035,108.016,4,electronic,1260
49,317441,False,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,4,acoustic,5648
75,242946,False,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,4,acoustic,4112
54,151618,False,0.404,0.167,9,-12.463,0,0.0604,0.891,0.0,0.103,0.298,202.996,4,acoustic,1714
71,308626,False,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,4,electronic,1465
38,179236,False,0.551,0.161,7,-13.903,1,0.0331,0.954,0.000925,0.116,0.356,129.786,4,acoustic,4465
41,352773,False,0.737,0.622,5,-9.276,0,0.0404,0.0582,0.338,0.0594,0.0474,120.026,4,electronic,2635
54,189673,False,0.449,0.209,10,-14.494,1,0.0896,0.896,0.0,0.156,0.431,93.618,4,acoustic,1400
1,93340,False,0.372,0.0413,0,-31.531,0,0.0339,0.995,0.845,0.129,0.445,170.196,3,classical,5509
1,172080,True,0.823,0.603,10,-6.783,0,0.393,0.00212,4.27e-06,0.245,0.225,180.072,4,hip-hop,4435
28,204926,False,0.544,0.911,9,-2.73,1,0.204,0.661,0.0,0.344,0.851,114.776,4,acoustic,4414
0,143026,False,0.499,0.304,0,-11.543,1,0.0632,0.81,0.0,0.0546,0.521,129.321,4,jazz,4261
65,296386,False,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4,acoustic,263
55,177898,False,0.715,0.747,11,-5.78,0,0.0549,0.0656,0.000156,0.202,0.518,114.015,4,electronic,2224
59,195652,True,0.776,0.651,6,-7.41,1,0.151,0.0136,2.72e-06,0.0771,0.747,92.015,4,hip-hop,2476
78,255133,False,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4,rock,4677
55,228311,False,0.458,0.363,5,-6.473,1,0.032,0.892,3.79e-06,0.155,0.492,134.252,3,acoustic,2264
12,74840,False,0.424,0.009,5,-31.947,1,0.0331,0.976,0.938,0.124,0.249,85.107,4,classical,3539
0,163533,False,0.328,0.14,1,-17.553,1,0.033,0.977,0.895,0.0926,0.218,97.785,3,classical,5089
61,196000,False,0.826,0.538,2,-7.717,1,0.0361,0.39,0.228,0.163,0.344,115.99,4,electronic,921
0,193200,False,0.711,0.642,4,-7.885,0,0.0459,0.574,0.88,0.101,0.125,100.011,4,electronic,5516
87,284200,True,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,hip-hop,4258
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,884
46,289133,False,0.677,0.38,3,-14.241,1,0.0324,0.937,0.0571,0.112,0.525,102.036,4,classical,536
38,172013,False,0.481,0.248,9,-11.826,0,0.0311,0.977,4.77e-06,0.102,0.433,75.136,4,jazz,3171
0,145245,True,0.569,0.459,1,-6.354,0,0.355,0.0648,0.0,0.168,0.0649,107.253,5,hip-hop,5329
40,217777,False,0.654,0.135,6,-10.535,0,0.033,0.938,0.0,0.0983,0.16,100.027,4,acoustic,3249
47,243979,False,0.44,0.119,10,-12.574,1,0.0318,0.927,1.26e-06,0.137,0.279,145.186,4,acoustic,1899
53,67746,False,0.41,0.234,1,-15.236,1,0.0421,0.798,0.00304,0.108,0.19,93.72,4,acoustic,2155
87,146470,False,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,4,hip-hop,2381
0,163040,False,0.574,0.414,9,-7.16,0,0.0495,0.842,0.0,0.172,0.867,77.968,4,jazz,3794
1,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,3036
57,259920,False,0.532,0.203,9,-8.524,0,0.0668,0.829,0.0,0.108,0.543,89.646,4,acoustic,1066
56,205880,False,0.668,0.88,0,-7.057,1,0.261,0.217,1.95e-06,0.114,0.399,90.946,4,hip-hop,4488
26,42826,False,0.543,0.0657,7,-22.988,0,0.0401,0.954,0.761,0.119,0.579,130.447,4,classical,4158
11,60226,False,0.494,0.252,2,-12.272,1,0.0505,0.983,0.939,0.114,0.347,99.222,4,classical,1434
66,148396,False,0.671,0.826,8,-5.808,1,0.322,0.344,0.0,0.184,0.418,131.085,4,electronic,4505
58,357186,False,0.649,0.525,10,-11.94,1,0.0665,0.245,1.2e-05,0.17,0.494,101.987,4,hip-hop,186
68,178604,False,0.77,0.824,1,-6.491,0,0.0851,0.485,0.0,0.318,0.49,172.006,4,hip-hop,658
2,347800,False,0.16,0.866,9,-5.277,0,0.088,0.207,4.44e-05,0.0894,0.13,179.739,4,rock,3953
0,147415,False,0.937,0.632,9,-7.407,1,0.157,0.0265,0.0,0.111,0.542,96.499,4,hip-hop,372
0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz,5184
60,141562,False,0.709,0.904,10,-4.376,0,0.0489,0.186,0.133,0.0896,0.202,128.013,4,electronic,140
71,330773,False,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4,electronic,2771
2,76560,False,0.681,0.22,3,-24.653,1,0.0601,0.983,0.9,0.133,0.892,98.123,4,classical,5499
0,107280,False,0.374,0.366,0,-24.258,1,0.0617,0.722,0.897,0.12,0.294,147.865,4,classical,3976
1,175840,False,0.609,0.247,7,-9.038,1,0.0425,0.961,2.41e-06,0.219,0.485,112.3,4,jazz,4789
48,196904,False,0.552,0.701,8,-6.426,1,0.0587,0.0617,0.0,0.152,0.222,128.064,4,electronic,927
0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock,998
0,182933,False,0.177,0.0601,0,-21.942,1,0.0405,0.987,0.894,0.0687,0.0543,81.807,3,classical,3328
0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop,2188
0,181186,False,0.415,0.212,8,-15.848,1,0.0318,0.785,0.0,0.325,0.338,92.988,4,jazz,4110
84,177506,False,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4,rock,2625
0,135053,True,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,379
52,246979,False,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,acoustic,18
1,471160,False,0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,4,rock,266
55,252853,False,0.627,0.897,10,-3.647,0,0.0504,0.246,0.0,0.117,0.257,104.947,4,electronic,1720
0,200440,False,0.639,0.896,9,-4.782,1,0.028,0.053,0.0,0.242,0.966,143.989,4,rock,1658
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,5364
0,308106,False,0.74,0.818,3,-6.283,0,0.0366,0.0972,0.00424,0.267,0.889,117.02,4,electronic,954
31,245800,False,0.725,0.746,9,-8.214,1,0.0338,0.00721,0.0,0.0575,0.656,102.87,4,acoustic,807
0,303400,False,0.55,0.00947,8,-34.657,1,0.0687,0.995,0.937,0.0709,0.17,109.255,4,jazz,1851
0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,hip-hop,1712
0,248226,False,0.377,0.115,9,-17.089,1,0.0529,0.986,0.069,0.0988,0.264,109.99,4,classical,1710
77,438493,False,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4,jazz,5494
6,79466,False,0.391,0.0385,10,-24.578,1,0.0372,0.991,0.551,0.1,0.208,102.614,4,classical,1517
55,265758,False,0.519,0.843,11,-6.508,1,0.0431,0.214,0.000446,0.21,0.592,84.997,4,electronic,1291
50,236258,False,0.706,0.668,1,-6.157,1,0.0434,0.0162,0.87,0.167,0.133,123.992,4,electronic,3565
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,5106
0,44680,False,0.689,0.0766,10,-22.061,1,0.073,0.996,0.812,0.128,0.675,108.932,5,classical,2891
0,170720,False,0.605,0.7,4,-6.47,1,0.0277,0.00998,0.0,0.116,0.588,84.962,4,rock,321
0,166493,False,0.522,0.148,8,-15.579,1,0.0367,0.766,0.0,0.204,0.643,138.997,4,jazz,4295
5,241253,False,0.402,0.835,11,-5.734,0,0.05,0.0287,2.94e-06,0.385,0.43,92.029,4,rock,3719
0,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,jazz,4439
27,279386,False,0.422,0.248,8,-8.245,1,0.03,0.95,1.16e-06,0.325,0.219,134.042,4,acoustic,152
3,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop,36
30,173250,False,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,acoustic,3246
7,86160,False,0.29,0.049,5,-24.072,1,0.0555,0.98,0.753,0.108,0.114,76.473,4,classical,1331
0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,jazz,3984
0,238173,False,0.412,0.357,2,-11.694,1,0.0262,0.932,0.368,0.296,0.393,99.305,4,classical,281
0,186677,True,0.782,0.669,1,-4.58,1,0.213,0.0733,0.0,0.111,0.598,143.992,4,hip-hop,14
0,256293,False,0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,jazz,5135
0,187693,False,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,4,jazz,4164
0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical,5093
0,223360,False,0.762,0.79,9,-3.944,0,0.0988,0.109,2.73e-06,0.172,0.748,129.988,4,hip-hop,1538
59,377000,False,0.798,0.636,6,-10.52,1,0.0431,0.327,0.0,0.128,0.799,139.98,4,hip-hop,2416
51,189240,False,0.543,0.288,0,-8.608,0,0.0258,0.667,0.0,0.113,0.293,95.435,4,acoustic,1069
0,192420,False,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,jazz,825
0,113120,False,0.389,0.126,1,-23.669,1,0.0386,0.991,0.883,0.21,0.467,123.993,4,classical,1941
9,77613,False,0.262,0.136,0,-20.967,1,0.0347,0.98,0.898,0.163,0.188,151.539,3,classical,2844
43,194754,False,0.692,0.763,1,-4.872,1,0.0397,0.0129,0.0289,0.359,0.326,122.036,4,electronic,1276
1,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,rock,3636
1,195428,False,0.78,0.856,8,-6.264,0,0.267,0.0233,0.0,0.0916,0.605,104.904,4,electronic,3703
70,236737,False,0.609,0.435,11,-7.861,0,0.285,0.522,0.0,0.118,0.552,131.995,4,jazz,4252
27,104200,False,0.582,0.437,7,-7.047,1,0.0524,0.451,0.0,0.149,0.922,130.467,3,acoustic,4193
0,213132,True,0.746,0.522,10,-6.807,0,0.248,0.0306,0.0,0.2,0.361,140.051,4,hip-hop,4698
9,75986,False,0.336,0.155,0,-20.784,0,0.0399,0.99,0.791,0.153,0.871,166.114,3,classical,1061
0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock,3150
24,288623,False,0.529,0.62,1,-7.832,0,0.252,0.788,3.01e-06,0.105,0.162,177.811,4,electronic,3814
59,151706,False,0.616,0.271,9,-12.215,0,0.0414,0.759,8.47e-06,0.0781,0.649,104.519,4,jazz,1557
27,70506,True,0.389,0.494,9,-10.78,1,0.131,0.186,0.000138,0.0557,0.909,86.872,4,acoustic,2947
39,253893,False,0.449,0.437,3,-6.425,1,0.0307,0.32,0.0,0.0988,0.147,121.911,4,jazz,5018
0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,2029
0,306480,False,0.402,0.0481,5,-25.898,1,0.0337,0.974,0.833,0.0997,0.175,103.346,4,classical,1856
0,144933,False,0.326,0.3,5,-13.766,0,0.0295,0.929,0.939,0.127,0.468,85.218,4,jazz,1940
0,206580,False,0.211,0.821,9,-5.423,0,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,4,rock,2458
55,165067,False,0.643,0.11,6,-14.28,1,0.0294,0.876,1.38e-05,0.112,0.152,101.995,4,acoustic,2091
55,197351,False,0.859,0.599,10,-9.738,1,0.145,0.511,0.0,0.11,0.183,98.008,4,hip-hop,5188
0,91186,False,0.708,0.491,6,-8.596,1,0.0365,0.442,9.88e-06,0.0624,0.657,138.347,4,rock,4065
1,218390,False,0.492,0.791,11,-5.045,1,0.0703,0.00816,1.87e-05,0.11,0.585,144.363,4,jazz,1248
68,189613,False,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,4,acoustic,2769
0,36453,False,0.246,0.144,0,-23.904,1,0.0456,0.994,0.902,0.0908,0.0558,66.196,4,classical,1119
30,368026,False,0.732,0.55,2,-8.711,0,0.0397,0.809,0.091,0.0914,0.235,132.974,1,classical,3720
41,203024,False,0.625,0.818,6,-6.296,0,0.0669,0.0516,1.13e-05,0.132,0.307,123.905,4,acoustic,4755
39,155000,False,0.502,0.729,7,-6.233,1,0.0602,0.189,0.000284,0.337,0.207,95.999,4,electronic,78
0,228234,False,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,jazz,5731
41,301400,False,0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,173.798,4,classical,2923
47,309677,False,0.701,0.589,7,-10.028,1,0.0666,0.0897,0.873,0.101,0.0326,124.011,4,electronic,271
49,172000,False,0.679,0.585,1,-9.655,0,0.0303,0.438,0.173,0.105,0.477,120.011,4,electronic,5444
0,252778,False,0.794,0.733,5,-9.316,0,0.0431,0.00369,0.87,0.0978,0.359,124.977,4,jazz,5976
40,161123,False,0.564,0.296,6,-18.489,1,0.179,0.99,0.883,0.492,0.931,109.566,4,classical,3106
27,238866,False,0.345,0.919,2,-8.154,1,0.0751,0.189,0.0,0.17,0.407,174.147,4,acoustic,5606
44,170866,False,0.65,0.915,4,-5.761,0,0.0368,0.446,0.0,0.91,0.885,112.028,4,electronic,4043
0,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.15,5.16e-05,0.304,0.493,121.96,4,rock,3757
1,121026,False,0.446,0.214,1,-15.215,1,0.0326,0.885,1.46e-06,0.052,0.741,133.436,4,jazz,5576
28,219853,False,0.71,0.782,2,-6.276,1,0.0835,0.0684,8.66e-06,0.0845,0.523,123.04,4,acoustic,2919
0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock,2861
0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,hip-hop,1719
0,555506,False,0.53,0.146,9,-15.653,1,0.0917,0.968,0.0318,0.0849,0.503,115.543,3,classical,1413
61,235813,False,0.47,0.801,9,-6.426,1,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,4,acoustic,5985
44,225624,False,0.576,0.968,6,-2.078,0,0.0554,1.48e-05,0.345,0.689,0.261,150.018,4,electronic,2912
14,288000,False,0.656,0.879,1,-7.698,1,0.0366,0.0111,0.461,0.127,0.381,120.008,4,electronic,4468
68,102315,False,0.751,0.739,1,-6.977,0,0.045,0.2,0.0,0.0926,0.405,95.003,4,hip-hop,5173
0,170720,False,0.605,0.7,4,-6.47,1,0.0277,0.00998,0.0,0.116,0.588,84.962,4,rock,5952
58,203720,False,0.761,0.532,0,-10.179,0,0.0735,0.739,2.33e-06,0.306,0.932,80.004,4,hip-hop,1394
59,217531,False,0.616,0.844,1,-4.674,1,0.201,0.124,0.0,0.255,0.785,177.916,4,hip-hop,2036
68,261881,False,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4,jazz,3509
44,201230,False,0.811,0.914,11,-3.764,0,0.206,0.00322,0.00051,0.321,0.368,129.951,4,electronic,4603
51,249386,False,0.403,0.29,2,-10.262,1,0.0328,0.757,0.0,0.0972,0.248,139.482,4,acoustic,5615
0,166605,True,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,hip-hop,2577
56,215875,False,0.664,0.636,8,-6.722,0,0.0317,0.0115,0.631,0.0523,0.383,123.996,4,electronic,5635
58,161328,False,0.669,0.854,4,-5.899,1,0.0431,0.0653,0.0,0.288,0.706,120.035,4,acoustic,4873
0,377746,False,0.636,0.67,9,-10.958,1,0.257,0.582,0.0,0.0453,0.572,115.577,4,rock,4493
0,149306,False,0.605,0.497,1,-6.676,1,0.0319,0.727,3.95e-05,0.102,0.72,126.014,4,jazz,5256
74,269149,False,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4,electronic,4991
0,176653,False,0.494,0.0421,10,-26.853,1,0.0453,0.981,0.928,0.104,0.264,112.015,3,jazz,1385
0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,jazz,3861
61,228257,False,0.643,0.952,7,-4.15,1,0.246,0.276,0.49,0.0588,0.585,164.784,4,hip-hop,1297
38,361402,False,0.738,0.717,10,-4.694,1,0.0413,0.704,6.05e-06,0.113,0.96,105.022,4,jazz,181
26,340266,False,0.608,0.61,11,-13.99,0,0.0702,0.0278,0.335,0.0369,0.669,121.275,4,acoustic,5001
0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz,2312
0,178426,False,0.736,0.793,2,-5.305,0,0.29,0.0633,0.000815,0.0531,0.912,141.96,4,rock,1781
0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,jazz,4530
0,192373,False,0.525,0.0623,1,-16.836,1,0.05,0.994,0.157,0.106,0.17,91.205,3,jazz,847
58,177397,False,0.753,0.758,10,-7.845,0,0.168,0.0901,0.0,0.0717,0.794,92.063,4,hip-hop,4291
47,231968,False,0.744,0.801,8,-5.161,1,0.0841,0.0147,0.0227,0.118,0.198,140.07,4,electronic,2190
45,380866,False,0.683,0.6,7,-10.334,1,0.0324,0.58,0.452,0.0815,0.791,99.135,4,jazz,764
42,288496,False,0.547,0.62,11,-8.601,1,0.062,0.408,0.0002,0.0996,0.2,83.997,4,classical,5562
0,220213,False,0.612,0.484,9,-9.773,1,0.0319,0.643,0.0,0.118,0.254,138.961,4,acoustic,5651
9,66906,False,0.432,0.0954,5,-24.127,1,0.0495,0.95,0.42,0.194,0.498,147.934,4,classical,1307
